Entity1,Entity2,GPT_only_response,GPT_Travily_response,y_true,ChatGPT40-mini_baseline_y_pred,WebRag_y_pred
" Title: Uttermost 21971 Alpena 1 Light Mini Pendant Light  Price: 1.98E2 USD  Description: Washed Copper Finish With Burnished Details.Designer: Carolyn KinderShade Size: DIA 9\""x16\""H InchesWattage: 60WBulb Type: Type ASocket Type: E26No. of Lights: 1 [Bulb(s) not included]Dimensions: 9 W x 18.5 H x 9 D InchesProduct Weight: 3 lbBrand: UttermostItem: 21971","Brand: Targus  Title: Privacy Screen 19\""W (16:10)  Price: 97,99 EUR","('No, 95%',)","('No, 100%',)",0,0,0
" Title: Electrolux 8kg UltimateCare 800 Heat Pump Dryer with WiFi Enable  Price: 1499 AUD  Description: With a 7-star energy rating and multiple drying programs, the Electrolux 8kg UltimateCare 800 Heat Pump Dryer with WiFi Enable is a practical choice for completing a busy household’s laundry room ensemble.", Title: Electrolux 8kg Heat Pump Clothes Dryer  Price: 1398 AUD  Description: 8kg Front Load Dryer,"('No, 80%',)","('Yes, 90%',)",1,0,1
 Title: Autel Robotics EVO II Hard Rugged Case  Price: 2.3995E2 USD  Description: Hard Rugged Case for the Autel Robotics EVO II.," Title: Autel Robotics EVO II Pro Gimbal Camera 1\"" 6K Camera for EVO 2 Drones, In Stock  Price: 6.95E2 GBP  Description: EVO II PRO Gimbal CameraEVO II Pro Gimbal Camera, with a 1-inch sensor, can take photos with a resolution up to 20MP (5472 × 3648), and record 5.5K video at 30 fps or 2.7K video at 120 fps with a data rate up to 120 Mbps. Aperture can be adjusted from f 2.8 to f 11.EVO II Pro Gimbal Camera SpecsSensor: Sony IMX383 1” COMS SensorEffective Pixels: 20 MillionAperture: f 2.8 - f 11ISO Range: Video: 100 - 6400 Photo:100 - 12800Max Resolution: Stills: 5472*3648 Video: 5472*3076Format: MOV MP4Digital Zoom: 1 ~ 8X (Max. 4x lossless)Codec: H.264 H.265HDR Support: Defog,10-Bit LogAF Support: HistogramCompatibility: For EVO II Series Drone onlyPackage Content:1 x EVO II Pro Gimbal CameraHow to Install and Remove the Gimbal (Autel EVO II Series) [keywords]evo ii pro gimbal camera,6k gimble camera,evo 2 pro replaced camera","('No, I am 90% certain.',)","('No, 85%',)",0,0,0
"Brand: Samsung  Title: Samsung 850 EVO Series M.2 250GB SATA 6Gbps Solid State Drive (MZ-N5E250BW)  Price: 109.992 GBP  Description: Samsung's unique and innovative 3D V-NAND flash memory architecture is a breakthrough in overcoming the density limitations, performance and endurance of today's conventional planar NAND architecture."," Title: Team Group L3 EVO 2.5\"" 240GB SATA III TLC Internal Solid State Drive SSD | T253LE240GTC101  Price: 168 AED  Description: The Team Group L3 EVO SSD is a quick and cost-effective upgrade for your laptop or desktop to improve the overall computing experience, without the need to upgrade the entire system. Built with TLC NAND flash, advanced quad-core controller and SATA III interface, this SATA III SSD offers amazingly fast read write speed - the OS loads in seconds, the apps start up in an instant, and all your operations are smooth and fluid. The low power usage enables longer battery life on notebook, while the 7mm profile allows easy integration into slim Ultrabook. And with the vibration resistance and quiet operation inherent in SSD technology, the Team Group L3 EVO will transfer any mobile or desktop system.Available in 120GB 240GB 480GB 960GB to suit your needs.","('No, 95%',)","('No, 90%',)",0,0,0
 Title: Canon EF 70-200mm f 2.8L USM Lens  Price: 1719.99 EUR  Description: A professional photographer’s telephoto zoom lens with Canon L-series construction,Brand: Carl Zeiss  Title: Carl Zeiss Zeiss Batis 135mm f 2.8 Lens for Sony E Mount  Price: 1699.99 USD,"('No, 98%',)","('No, 95%',)",0,0,0
"Brand: APC American Power Conversion  Title: 1500VA Power Backup UPS - Refurbished - SUA1500RM2U w AP9630  Price: 699 CAD  Description: Protect your office equipment and data with a 1500VA UPS. Keeps your equipment working even with a brown out or black out.This product is refurbished with new batteriesThis product includes an AP9630UPS Network Management Card 2 ($536 Value)OutputOutput power capacity980Watts  1.44 kVAMax Configurable Power (Watts)980Watts  1.44 kVANominal Output Voltage120VOutput Voltage DistortionLess than 5% at full loadOutput Frequency (sync to mains)47 - 53 Hz for 50 Hz nominal, 57 - 63 Hz for 60 Hz nominalTopologyLine InteractiveWaveform typeSine waveOutput Connections(6) NEMA 5-15R (Battery Backup)Transfer Time2ms typicalInputNominal Input Voltage120VInput frequency50 60 Hz + - 3 Hz (auto sensing)Input ConnectionsNEMA 5-15PCord Length2.44metersInput voltage range for main operations82 - 144VInput voltage adjustable range for mains operation75 - 154VNumber of Power Cords1Batteries & RuntimeBattery typeMaintenance-free sealed Lead-Acid battery with suspended electrolyte : leakproofTypical recharge time3hour(s)Expected Battery Life (years)4 - 6RBC Quantity1Communications & ManagementInterface Port(s)DB-9 RS-232 ,SmartSlot ,USBControl panelLED status display with load and battery bar-graphs and On Line : On Battery : Replace Battery : and Overload IndicatorsAudible AlarmAlarm when on battery : distinctive low battery alarm : configurable delaysEmergency Power Off (EPO)OptionalAvailable SmartSlot™ Interface Quantity1Surge Protection and FilteringSurge energy rating459JoulesFilteringFull time multi-pole noise filtering : 0.3% IEEE surge let-through : zero clamping response time : meets UL 1449PhysicalMaximum Height89mm ,8.9CMMaximum Width432mm ,43.2CMMaximum Depth457mm ,45.7CMRack Height2UNet Weight28.64KGShipping weight31.91KGShipping Height251mm ,25.1CMShipping Width594mm ,59.4CMShipping Depth603mm ,60.3CMColorBlackUnits per Pallet8.0EnvironmentalOperating Temperature0 - 40 °COperating Relative Humidity0 - 95 %Operating Elevation0-3000metersStorage Temperature-15 - 45 °CStorage Relative Humidity0 - 95 %Storage Elevation0-15000metersAudible noise at 1 meter from surface of unit46.0dBAOnline thermal dissipation171.0BTU hrThere is no free or discounted shipping available on this product.","Brand: APC  Title: APC By Schneider Electric APC Smart-ups 1500va Lcd Rm 2u 120v  Price: 999.99 USD  Description: Apc By Schneider Electric Apc Smart-ups 1500va Lcd Rm 2u 120vAPC Smart-UPS 1500VA LCD RM 2U 120VPower   Device Type:UPS Voltage Output:120 V AC Nominal Power   Voltage Required:120 V AC Nominal; 110 V AC Features:Optional; 1 x SmartSlot; American Power Conversion CorpResettable Circuit BreakersFull time multi-pole noise filtering : 0.3% IEEE surge let-through : zero clamping response time;Smart-UPS SMT1500RM2U 1440VA Rack-mountable UPSCD with SoftwareDocumentation CDInstallation GuideRack Mounting Support RailsSmart UPS Signaling RS-232 CableUSB Cable6 x NEMA 5-15R Width:432 Mm Depth:457 Mm Height:89 Mm Compliant Standards:CSAFCC Part 15 Class AUL 1778UL 1449Header   Model:SMT1500RM2U Power   Provided (W):TBD Power Provided (VA):1500 VA Battery Type:TBD Battery Technology:""Maintenance Free, Sealed, Spill Proof Lead Acid User Replaceable Hot-swappable"" Battery   Run Time:0.12 Hour 1 kW Full Load Interfaces & Connections:USB Output Connector(s):NEMA 5-15P Product Line:Smart-UPS Service & Support Type:3 years repair or replace (excluding battery) and 2 year for battery RoHS:REACH Energy Star Compliant:Y Smart-UPS SMT1500RM2U 1440VA Rack-mountable UPSManufacturerAmerican Power Conversion CorpManufacturer Part NumberSMT1500RM2UManufacturer Website Addresshttp:  www.apc.comBrand NameAPCProduct LineSmart-UPSProduct ModelSMT1500RM2UProduct NameSmart-UPS SMT1500RM2U 1440VA Rack-mountable UPSProduct TypeLine-interactive UPSPlug Connector TypeNEMA 5-15PReceptacles6 x NEMA 5-15REmergency Power OFFOptionalLoad Capacity (VA)1440 VALoad Capacity (Watt)1000 WInput Voltage110 V ACOutput Voltage120 V ACSerial PortYesUSBYesTotal Number of Expansion Slots1Battery CharacteristicsMaintenance-free, Sealed, Spill-proofBattery ChemistryLead AcidBackup Run Time (Full Load)7 MinuteBackup Run Time (Half Load)26 MinuteMaximum Battery Recharge Time3 HourHot SwappableYesHeight3.5\\""Width17\\""Depth18\\""Rack Height2UForm FactorRack-mountableWeight (Approximate)63 lbPackage ContentsSmart-UPS SMT1500RM2U 1440VA Rack-mountable UPSCD with SoftwareDocumentation CDInstallation GuideRack Mounting Support RailsSmart UPS Signaling RS-232 CableUSB CableCertifications & StandardsCSAFCC Part 15 Class AUL 1778UL 1449Green CompliantYesGreen Compliance Certificate AuthorityREACHGreen Compliance Certificate AuthorityRoHSLimited Warranty3 Year Smart-UPS SMT1500RM2U 1440VA Rack-mountable UPSManufacturerAmerican Power Conversion CorpManufacturer Part NumberSMT1500RM2UManufacturer Website Addresshttp:  www.apc.comBrand NameAPCProduct LineSmart-UPSProduct ModelSMT1500RM2UProduct NameSmart-UPS SMT1500RM2U 1440VA Rack-mountable UPSProduct TypeLine-interactive UPSPlug Connector TypeNEMA 5-15PReceptacles6 x NEMA 5-15REmergency Power OFFOptionalLoad Capacity (VA)1440 VALoad Capacity (Watt)1000 WInput Voltage110 V ACOutput Voltage120 V ACSerial PortYesUSBYesTotal Number of Expansion Slots1Battery CharacteristicsMaintenance-free, Sealed, Spill-proofBattery ChemistryLead AcidBackup Run Time (Full Load)7 MinuteBackup Run Time (Half Load)26 MinuteMaximum Battery Recharge Time3 HourHot SwappableYesHeight3.5\""Width17\""Depth18\""Rack Height2UForm FactorRack-mountableWeight (Approximate)63 lbPackage ContentsSmart-UPS SMT1500RM2U 1440VA Rack-mountable UPSCD with SoftwareDocumentation CDInstallation GuideRack Mounting Support RailsSmart UPS Signaling RS-232 CableUSB CableCertifications & StandardsCSAFCC Part 15 Class AUL 1778UL 1449Green CompliantYesGreen Compliance Certificate AuthorityREACHGreen Compliance Certificate AuthorityRoHSLimited Warranty3 Year APC By Schneider Electric APC Smart-ups 1500va Lcd Rm 2u 120v","('Yes, 90%',)","('Yes, 85%',)",1,1,1
" Title: Black Bay S&G 36mm Steel and Gold  Price: 4100.0 USD  Description: Five year Guarantee: Five-year transferable guarantee with no registration or periodic maintenance checks requiredCase: 36 mm steel case with polished satin finishMovement:Self-winding mechanical movement, Caliber 2824Power Reserve: Power reserve of approximately 38 hoursWinding Crown: Yellow gold screw-down winding crown with the TUDOR roseWaterproofness: Waterproof to 150m (500 ft)Bezel:Yellow gold bezel with satin finishDial:Champagne-colorCrystal: Sapphire crystalBracelet: Steel and gold bracelet, 5 links, polished and satin-brushed finish, with folding clasp and safety catch"," Title: TUDOR Black Bay 32 Steel & Gold (M79583-0001)  Price: 4000.00 USD  Description: Case: 32-mm steel case with polished and satin finish Bezel: Yellow gold bezel with satin finish Movement: Self-winding mechanical movement, Caliber 2824 Dial: Black Winding Crown: Yellow gold screw-down winding crown with the TUDOR rose Crystal: Sapphire crystal Waterproof: Waterproof to 150 m (500 ft) Bracelet: Steel and gold bracelet, 5 links, polished and satin-brushed finish, with folding clasp and safety catch","('No, 75% certain.',)","('No, 85%',)",0,0,0
 Title: SRAM Guide RE Disc Brake and Lever - Front Hydraulic Post Mount Black A1  Price: 135.00 USD  Description: SRAM Guide RE Disc Brake and Lever - Front Hydraulic Post Mount Black A1. Guide RE is SRAM's optimized braking solution for the category of E-MTBs. The Guide RE system is capable of handling the higher average speeds more intense use and increased mass due to the presence of the motor and battery.Four aluminum pistons provide the stopping power and excellent heat managementStainless steel heat shield breaks the thermal connection between the brakes pads and the caliper body which reduces fluid temperatureForged aluminum lever body and bladeBleeding Edge design for easier maintenance TECH SPECSAdjustable Reach YesHydraulic Fluid Type DOTDesigned for ebike YesBrake Lever Actuation HydraulicPad Compound SinteredWeight 415Hydraulic Hose Length 950Brake Lever Use LeftAdjustable Contact Point NoColor BlackRotor Included NoBrake Caliper Type Post Mount," Title: REMO BA011000 Ambassador Coated Drumhead, 10\""  Price: 14.99 USD  Description: REMO BA011000 Ambassador Coated Drumhead, 10\""The Ambassador Coated is the most popular drumhead in the world, featuring the perfect combination of warm, open tones with bright attack and controlled sustain. Constructed with 1-ply 10-mil Coated film, Ambassador Coated drumheads are the industry standard for all applications. Available in sizes 6\"" - 40\"".Available at Ken Stanton Music","('No, 100%',)","('No, I am 100% certain.',)",0,0,0
"Brand: REMO  Title: Remo CONTROLLED SOUND COATED 16\"" Parche  Price: 2725.48 ARS"," Title: Remo 8\"" Ambassador Coated Drum Head  Price: 14.50 USD  Description: Not too thin and not too thick, Remo's Ambassador Coated heads are made from one ply of 10-mil Mylar film that resonates with a long, bright tone. They have a moderate durability - as long as you don't wail on them, they'll treat you well for quite a while. Great for heavier jazz or light-to-medium rock! The coated surface gives the head a slightly muted, darker tone than a clear head.","('No, 85%',)","('No, 85%',)",0,0,0
 Title: Force Yellow Black Watch Band (FR235)  Price: 3.299E1 KYD  Description: Watch Accessories," Title: Garmin Forerunner 735XT - Replacement Band, Yellow Black  Price: 39.93 AUD  Description: Stay stylish and sport-ready by swapping out your watch band for a new color on compatible models. Simply remove your current watch band and screw on the new band for a comfortable and enhanced fit. Band, pins and pin removal tools included. Individual colors sold separately.","('No, 85%',)","('No, 70%',)",1,0,0
"Brand: Samsung  Title: Samsung BRB260130WW Frost Free Built In Fridge Freezer - A+ Energy Rated  Price: 629.00 GBP  Description: The BRB260130WW boasts a variety of innovative features to help you get the best out of your fridge freezer. Samsung’s SpaceMaxTM technology uses slimmer insulation to increase internal net storage capacity– up to an impressive 267 litres. That’s enough space for 16 bags of shopping, for a medium to large family or those who like to entertain guests.Find defrosting appliances a chore? Thanks to the Total No Frost feature, excess moisture is collected and drained away while maintaining a constant temperature. The result – no more ice build-up and never having to defrost your fridge freezer manually. Plus, All-Around cooling ensures every item stored is cooled evenly in the fridge and freezer, keeping your food fresher for longer.Samsung’s BRB260130WW also has an A+ energy efficiency rating. This fridge freezer has a Digital Inverter Compressor which varies its power and running speed according to how much cooling is needed. This means it uses less energy, saving you money on your bills and minimising your impact on the environment.A variety of storage options in the BRB260130WW provide plenty of options to store your groceries. In the fridge you will find:Four spill proof glass shelvesFive door balconiesOne wire shelfTwo salad binsUse the special wire rack to store your wine or bottle of bubbly for that special occasion, and the handy LED light illuminates the entire fridge interior, to help you see everything clearly.In the freezer you will find two clear drawers and an Easy Slide shelf – ideal for reaching items at the back. Its four star freezer rating means you can keep frozen foods for up to 12 months, and you have 14 hours of safe storage in the event of a power failure. What’s more, the Power Freeze function provides a burst of power to freeze items quickly – ideal if you’ve just done the weekly shop","Brand: APC  Title: APC Smart-UPS XL 48V Battery Pack - battery enclosure - Lead Acid  Price: 610.81 GBP  Description: Product InformationAPC sets the standard in its industry for quality, innovation and support. Its comprehensive solutions, which are designed for both home and corporate environments, improve the manageability, availability and performance of sensitive electronic, network, communications and industrial equipment of all sizes. The mission of APC is to improve the manageability, availability, and performance of information and communication systems through rapid development and delivery of innovative solutions to real customer problems.¤¤PRODUCT FEATURES:¤¤Cascading capabilities;¤¤Hot Pluggable Operation;¤¤Hot Swap Batteries;¤¤Intelligent battery management;¤¤Rack Mount.Show more;","('No, 100%',)","('No, I am 100% certain.',)",0,0,0
